ensembl_id,BR-A-Control,BR-B-Control,BR-C-Control,TH-A-Control,TH-B-Control,TH-C-Control,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000025529,1688.881692,1639.713492,1707.601386,1528.543197,1550.817527,1885.011271,Zfp711,protein_coding,1666.761427,0.021889842,0.087768994,0.249402904,0.803049139,0.999707677
ENSMUSG00000025532,317.9996798,366.059355,363.87765,375.3422738,346.3754883,326.8523683,Crcp,protein_coding,349.4178026,-0.002091849,0.126216954,-0.01657344,0.986776914,0.999707677
ENSMUSG00000025533,52.81266767,75.53605739,75.28503104,68.78444385,80.29613592,77.07861821,Asl,protein_coding,71.63215901,-0.152430804,0.257373891,-0.59225434,0.553680286,0.999707677
ENSMUSG00000025534,135.9645274,128.9923442,141.4446038,140.1164597,133.8268932,115.130088,Gusb,protein_coding,132.5791527,0.060619508,0.187847676,0.322705661,0.746918165,0.999707677
ENSMUSG00000025538,101.1306402,65.07721867,73.00366647,97.65692645,72.42396573,95.61651373,Sumf2,protein_coding,84.15148854,-0.147730862,0.251494163,-0.587412688,0.556926575,0.999707677
ENSMUSG00000025571,3626.095288,3719.860303,3704.936073,3508.006636,3496.030781,3650.01406,Tnrc6c,protein_coding,3617.490524,0.052972306,0.060050916,0.882123193,0.377710191,0.999707677
ENSMUSG00000025575,292.1551828,252.1742224,279.4671607,289.5740167,251.909446,227.3331398,Cant1,protein_coding,265.4355281,0.098341926,0.145449871,0.67612247,0.498962891,0.999707677
ENSMUSG00000025576,1003.440686,1105.150624,1055.131117,1024.973132,1066.679061,871.2810894,Rbfox3,protein_coding,1021.109285,0.092953502,0.094532351,0.983298327,0.325460633,0.999707677
ENSMUSG00000025577,141.5828963,137.1269965,163.1175673,136.719697,183.4215654,153.1815577,Cbx2,protein_coding,152.5250467,-0.10103083,0.185603827,-0.544335918,0.586210334,0.999707677
ENSMUSG00000025578,111.2437042,88.31908249,100.3800414,100.2044984,116.5081188,103.4219434,Cbx8,protein_coding,103.3462315,-0.094778826,0.212454877,-0.446112736,0.655515813,0.999707677
ENSMUSG00000025579,350.5862194,363.7351687,331.938546,431.3888577,347.9499223,297.582007,Gaa,protein_coding,353.8634535,-0.043565825,0.142512171,-0.305698978,0.759833851,0.999707677
ENSMUSG00000025580,135.9645274,102.2642008,133.4598278,139.267269,139.3374123,123.9111964,Eif4a3,protein_coding,129.0340723,-0.115852736,0.19578276,-0.591741255,0.554023866,0.999707677
ENSMUSG00000025583,571.9499541,582.2086885,579.4666026,507.8160175,558.9240834,570.7720462,Rptor,protein_coding,561.8562321,0.082749718,0.10188637,0.81217652,0.416690351,0.999707677
ENSMUSG00000025586,43.82327742,85.99489611,59.315479,52.64982122,62.19014449,84.8840479,Cpeb1,protein_coding,64.80961102,-0.075655245,0.301783855,-0.250693481,0.802051101,0.999707677
ENSMUSG00000025591,197.7665853,252.1742224,234.9805514,216.5436195,233.0162376,230.2601759,Tma16,protein_coding,227.4568987,0.010255191,0.151519828,0.067682169,0.946038644,0.999707677
ENSMUSG00000025597,50.56532011,38.34907529,49.04933841,48.40386789,57.46684238,57.56504398,Klhl4,protein_coding,50.23324801,-0.243123721,0.298486147,-0.81452263,0.415345614,0.999707677
ENSMUSG00000025602,177.5404573,191.7453765,183.6498485,208.9009035,193.6553866,215.6249952,Zfp202,protein_coding,195.1861613,-0.159773221,0.155808271,-1.025447617,0.30515203,0.999707677
ENSMUSG00000025608,146.0775914,184.7728173,131.1784632,157.100273,181.8471314,165.865381,Podxl,protein_coding,161.1402762,-0.129265138,0.182536298,-0.708161279,0.478845109,0.999707677
ENSMUSG00000025612,686.5646797,556.6426383,666.1584565,663.2179092,627.411964,773.7132182,Bach1,protein_coding,662.284811,-0.110628573,0.113316943,-0.976275662,0.328927877,0.999707677
ENSMUSG00000025613,1182.104817,1159.769004,1164.636617,1093.757576,1121.784252,1182.522598,Cct8,protein_coding,1150.762477,0.045942991,0.078995492,0.581590035,0.560842856,0.999707677
ENSMUSG00000025616,1143.899908,1402.646481,1259.313247,1194.811265,1245.377324,1350.339337,Usp16,protein_coding,1266.064594,0.006194595,0.091048766,0.06803601,0.945756969,0.999707677
ENSMUSG00000025626,1455.157545,1514.207427,1413.305356,1448.719274,1367.395962,1595.234693,Phf6,protein_coding,1465.670043,-0.008419613,0.081502976,-0.103304367,0.91772141,0.999707677
ENSMUSG00000025630,239.3425152,238.2291041,226.9957754,225.8847168,219.6335483,186.3546339,Hprt,protein_coding,222.7400489,0.154682288,0.150355428,1.028777545,0.303584221,0.999707677
ENSMUSG00000025644,16.8551067,15.10721148,15.96955204,23.77733861,25.1909446,17.56221681,Gm7628,protein_coding,19.07706171,-0.477698388,0.476687144,-1.0021214,0.316284963,0.999707677
ENSMUSG00000025645,16.8551067,37.1869821,43.34592696,30.57086393,33.85033181,33.17307619,Ccdc51,protein_coding,32.49704795,-0.004493086,0.397614452,-0.011300108,0.99098401,0.999707677
ENSMUSG00000025648,104.5016616,103.426294,115.2089111,107.8472144,137.7629783,97.56787115,Pfkfb4,protein_coding,111.0524884,-0.090958855,0.21290713,-0.427223149,0.669216802,0.999707677
ENSMUSG00000025650,21.34980182,32.53860934,9.125458308,15.28543197,26.76537864,28.29468263,Col7a1,protein_coding,22.22656045,-0.158187085,0.50047717,-0.316072529,0.751947458,0.999707677
ENSMUSG00000025651,320.2470273,309.1167887,276.0451138,297.2167327,288.9086459,260.506216,Uqcrc1,protein_coding,292.0067541,0.095423627,0.13463449,0.70876064,0.478473027,0.999707677
ENSMUSG00000025665,879.8365698,951.7543231,944.4849349,910.3323926,888.7680143,882.0135552,Rps6ka6,protein_coding,909.5316317,0.049939071,0.085104683,0.586795809,0.557340852,0.999707677
ENSMUSG00000025666,180.9114786,177.8002582,155.1327912,171.5365143,180.2726973,131.7166261,Tmem47,protein_coding,166.2283943,0.083811951,0.179997817,0.4656276,0.641482084,0.999707677
ENSMUSG00000025701,19.10245426,24.403957,19.39159891,22.07895728,20.46764249,23.41628908,Alox5,protein_coding,21.4768165,-0.06738412,0.443549762,-0.151920091,0.879249962,0.999707677
ENSMUSG00000025702,1311.327301,1301.544373,1306.08122,1339.173678,1265.057749,1234.23357,8-Mar,protein_coding,1292.902982,0.029615779,0.076646585,0.386393977,0.69920491,0.999707677
ENSMUSG00000025722,353.9572407,335.8449321,342.2046866,326.0892153,349.5243564,370.7579104,Wdr73,protein_coding,346.3963902,-0.018807977,0.12275102,-0.153220532,0.878224367,0.999707677
ENSMUSG00000025723,13.48408536,22.07977062,23.95432806,16.9838133,14.95712336,21.46493165,Nmb,protein_coding,18.82067539,0.161047161,0.486489315,0.331039462,0.740614678,0.999707677
ENSMUSG00000025724,493.2927895,467.1614626,503.0408892,479.7927256,476.2662964,545.4043997,Sec11a,protein_coding,494.1597605,-0.03519153,0.109478164,-0.321447933,0.747870963,0.999707677
ENSMUSG00000025728,432.6144053,380.0044733,423.193129,411.8574724,407.7784158,384.4174123,Pigq,protein_coding,406.644218,0.037057796,0.115972381,0.319539836,0.749317188,0.999707677
ENSMUSG00000025730,240.4661889,224.2839858,240.6839629,269.1934407,217.2718972,226.3574611,Rab40c,protein_coding,236.3761561,-0.014915891,0.149369278,-0.099859165,0.920456136,0.999707677
ENSMUSG00000025731,106.7490091,91.80536206,104.9427705,95.10935446,77.14726785,101.470586,0610011F06Rik,protein_coding,96.20405834,0.152952304,0.221720542,0.689842729,0.490293095,0.999707677
ENSMUSG00000025736,151.6959603,149.9100216,171.1023433,171.5365143,149.5712336,144.4004493,Jmjd8,protein_coding,156.3694204,0.02129212,0.175601219,0.121252691,0.90349089,0.999707677
ENSMUSG00000025737,106.7490091,113.8851327,112.9275466,106.9980238,106.2742975,100.4949073,Wdr24,protein_coding,107.8881528,0.087144702,0.202089905,0.431217492,0.666310236,0.999707677
ENSMUSG00000025738,209.0033231,226.6081722,278.3264784,241.1701488,215.6974632,228.3088185,Fbxl16,protein_coding,233.185734,0.059642236,0.154567567,0.385865143,0.699596547,0.999707677
ENSMUSG00000025742,20.22612804,25.56605019,27.37637493,22.07895728,43.29693604,22.44061036,Prps2,protein_coding,26.83084281,-0.27153425,0.431195209,-0.629724645,0.528874755,0.999707677
ENSMUSG00000025743,1607.977179,1501.424402,1560.453371,1652.525034,1550.03031,1435.223385,Sdc3,protein_coding,1551.27228,0.009391698,0.079075008,0.118769489,0.905457981,0.999707677
ENSMUSG00000025745,415.7592986,392.7874984,406.0828947,399.1196124,444.7776157,423.4445608,Hadha,protein_coding,413.6619134,-0.061545006,0.113974542,-0.539989061,0.589204576,0.999707677
ENSMUSG00000025747,82.02818595,88.31908249,96.95799453,112.9423584,84.23222102,94.64083501,Tyms,protein_coding,93.18677957,-0.125992486,0.226550964,-0.556133084,0.57811988,0.999707677
ENSMUSG00000025757,1647.305762,1636.227212,1586.689063,1666.112084,1679.133901,1734.756749,Hspa4l,protein_coding,1658.370795,-0.060543694,0.070526998,-0.858447068,0.390645647,0.999707677
ENSMUSG00000025758,138.211875,165.0172331,141.4446038,134.172125,159.0178378,150.2545216,Plk4,protein_coding,148.0196994,0.003118945,0.180979577,0.017233686,0.986250188,0.999707677
ENSMUSG00000025764,384.2964328,371.869821,350.1894626,368.5487485,368.4175648,343.4389064,Jade1,protein_coding,364.460156,0.033343857,0.119445252,0.279155982,0.780125123,0.999707677
ENSMUSG00000025776,30.33919206,41.83535486,31.93910408,36.51519859,41.722502,19.51357423,Crispld1,protein_coding,33.6441543,0.08076274,0.387226087,0.208567405,0.834785958,0.999707677
ENSMUSG00000025782,553.9711736,548.507986,578.3259203,504.4192549,627.411964,585.4072269,Taf3,protein_coding,566.3405876,-0.03123848,0.109783321,-0.284546687,0.775991461,0.999707677
ENSMUSG00000025785,132.5935061,155.7204875,124.3343695,119.7358837,145.6351485,114.1544092,Exosc7,protein_coding,132.0289674,0.117227274,0.195542648,0.599497221,0.548841363,0.999707677
ENSMUSG00000025786,651.7307925,751.8742943,708.3637012,675.1065785,695.8998447,695.6589213,Zdhhc3,protein_coding,696.4390221,0.031072835,0.095843897,0.324202539,0.7457847,0.999707677
ENSMUSG00000025789,3241.798856,3242.240002,3221.286783,3244.75753,3152.804161,3004.114753,St8sia2,protein_coding,3184.500347,0.045553974,0.062846542,0.724844565,0.468547392,0.999707677
ENSMUSG00000025790,740.5010211,857.6247747,1035.739518,816.9214195,836.811691,1029.341041,Slco3a1,protein_coding,886.1565775,-0.025626034,0.120949545,-0.211873753,0.832205528,0.999707677
ENSMUSG00000025791,129.2224847,140.6132761,116.3495934,115.4899304,125.954723,98.54354986,Pgm2,protein_coding,121.0289262,0.180086136,0.199856209,0.901078517,0.367546574,0.999707677
ENSMUSG00000025792,67.42042681,55.78047315,66.15957274,73.87958784,53.53075728,50.735293,Slc25a10,protein_coding,61.25101847,0.086823936,0.278567317,0.311680268,0.755283525,0.999707677
ENSMUSG00000025793,313.5049847,310.2788819,345.6267334,359.2076512,332.205582,320.9982961,Hgs,protein_coding,330.3036882,-0.063225018,0.126352618,-0.500385501,0.61680366,0.999707677
ENSMUSG00000025810,974.2251674,1365.459499,1588.970428,989.3071245,1009.999435,1544.4994,Nrp1,protein_coding,1245.410176,0.149018611,0.293911125,0.507019293,0.612141281,0.999707677
ENSMUSG00000025812,733.7589784,855.3005883,800.7589666,719.2644931,848.6199463,898.6000933,Pard3,protein_coding,809.3838443,-0.045043664,0.104447526,-0.431256395,0.666281952,0.999707677
ENSMUSG00000025815,312.3813109,266.1193406,285.1705721,296.367542,299.1424672,270.2630031,Dhtkd1,protein_coding,288.240706,-0.004473711,0.134673348,-0.033218977,0.973499965,0.999707677
ENSMUSG00000025816,402.2752133,424.1640146,417.4897176,387.2309431,432.1821434,456.617637,Sec61a2,protein_coding,419.9932782,-0.03589936,0.116266182,-0.308768722,0.757497463,0.999707677
ENSMUSG00000025821,360.6992834,332.3586525,383.269249,386.3817525,396.7573775,371.7335891,Zfp282,protein_coding,371.8666507,-0.102192177,0.120027752,-0.851404577,0.39454465,0.999707677
ENSMUSG00000025825,46.07062498,55.78047315,39.9238801,50.95143989,38.57363392,36.10011233,Iscu,protein_coding,44.56669406,0.172036771,0.321889636,0.534458871,0.593024098,0.999707677
ENSMUSG00000025856,67.42042681,81.34652334,74.14434876,81.52230382,78.72170189,69.27318852,Pdgfa,protein_coding,75.40474885,-0.044732965,0.243449365,-0.183746484,0.854212341,0.999707677
ENSMUSG00000025857,106.7490091,82.50861653,101.5207237,100.2044984,100.7637784,80.00565434,Heatr2,protein_coding,95.29204675,0.046809065,0.224841178,0.208187243,0.835082769,0.999707677
ENSMUSG00000025858,35.95756096,45.32163443,43.34592696,44.15791457,42.50971902,31.22171877,Get4,protein_coding,40.41907912,0.074755784,0.333046998,0.224460164,0.82239926,0.999707677
ENSMUSG00000025860,840.5079875,929.6745525,780.2266854,783.8029836,858.8537676,768.8348247,Xiap,protein_coding,826.9834669,0.079743938,0.096825695,0.8235824,0.410176879,0.999707677
ENSMUSG00000025868,264.0633383,226.6081722,206.4634942,269.1934407,244.0372758,208.7952443,Higd2a,protein_coding,236.5268276,-0.052298178,0.157417873,-0.332225158,0.739719248,0.999707677
ENSMUSG00000025869,125.8514634,105.7504803,94.67662995,103.6012611,96.0404763,98.54354986,Nop16,protein_coding,104.0773102,0.130499019,0.212269814,0.614778978,0.538700694,0.999707677
ENSMUSG00000025872,276.4237499,257.9846883,311.4062648,335.4303126,241.6756248,326.8523683,Thoc3,protein_coding,291.6288348,-0.093507185,0.153058922,-0.610922799,0.541250691,0.999707677
ENSMUSG00000025873,641.6177284,520.6177494,568.0597797,587.63994,617.9653598,597.1153714,Faf2,protein_coding,588.8359881,-0.05902377,0.106305585,-0.555227367,0.578739152,0.999707677
ENSMUSG00000025875,61.80205791,85.99489611,75.28503104,88.31582914,72.42396573,75.12726078,Tspan17,protein_coding,76.49150679,-0.081326697,0.248475678,-0.327302447,0.743439142,0.999707677
ENSMUSG00000025878,301.1445731,402.084244,273.7637493,262.3999154,284.9725608,329.7794045,Uimc1,protein_coding,309.0240745,0.156669563,0.155970758,1.004480362,0.315147132,0.999707677
ENSMUSG00000025880,144.9539176,158.0446739,172.2430256,146.0607943,161.3794889,172.6951319,Smad7,protein_coding,159.2295054,-0.013648908,0.174419389,-0.078253389,0.937626494,0.999707677
ENSMUSG00000025889,191.0245426,195.231656,101.5207237,181.7268023,154.2945357,165.865381,Snca,protein_coding,164.9439402,-0.040910349,0.214653547,-0.190587809,0.848848542,0.999707677
ENSMUSG00000025892,1833.835609,1982.530983,1892.391917,1991.352109,1902.703535,1919.160026,Gria4,protein_coding,1920.32903,-0.026269467,0.070056568,-0.374975071,0.707679006,0.999707677
ENSMUSG00000025893,104.5016616,112.7230395,112.9275466,105.2996424,119.6569869,118.0571241,Kbtbd3,protein_coding,112.1943335,-0.055176968,0.200418944,-0.275308146,0.783079506,0.999707677
ENSMUSG00000025899,1092.210914,1208.576918,1199.997768,1116.685724,1147.762413,1203.011851,Alkbh8,protein_coding,1161.374265,0.01412987,0.082180554,0.17193691,0.863487129,0.999707677
ENSMUSG00000025903,194.395564,216.1493335,226.9957754,210.5992849,236.1651057,263.4332521,Lypla1,protein_coding,224.6230526,-0.154168726,0.154156621,-1.000078519,0.317272511,0.999707677
ENSMUSG00000025912,88.77022863,95.29164163,62.73752587,66.23687185,70.8495317,86.83540532,Mybl1,protein_coding,78.45353417,0.143432786,0.253809845,0.56511908,0.571992772,0.999707677
ENSMUSG00000025915,25.84449694,47.64582082,42.20524468,31.4200546,58.2540594,40.97850588,Sgk3,protein_coding,41.05803038,-0.180267133,0.362399438,-0.497426635,0.618888227,0.999707677
ENSMUSG00000025917,685.4410059,648.4480004,724.3332532,719.2644931,632.9224832,715.1724955,Cops5,protein_coding,687.5969552,-0.005280291,0.099224127,-0.053215796,0.95755997,0.999707677
ENSMUSG00000025921,201.1376066,234.7428245,257.7941972,237.7733861,225.9312844,232.2115333,Rdh10,protein_coding,231.598472,-0.004732381,0.150085079,-0.03153132,0.974845815,0.999707677
ENSMUSG00000025925,126.9751372,148.7479284,171.1023433,130.7753624,122.0186379,148.3031641,Terf1,protein_coding,141.3204289,0.158149002,0.190372156,0.830735993,0.406122788,0.999707677
ENSMUSG00000025931,305.6392682,324.2240002,297.7180773,311.652974,270.0154375,310.2658303,Paqr8,protein_coding,303.2525979,0.057888876,0.13175967,0.439352014,0.660406491,0.999707677
ENSMUSG00000025933,19.10245426,52.29419358,25.09501035,35.66600792,33.85033181,40.97850588,Tmem14a,protein_coding,34.49775063,-0.195724232,0.401471071,-0.487517646,0.625891541,0.999707677
ENSMUSG00000025935,224.734756,204.5284015,232.6991869,201.2581876,267.6537864,203.9168507,Tram1,protein_coding,222.4651948,-0.026046974,0.161715208,-0.161066939,0.872040679,0.999707677
ENSMUSG00000025937,19.10245426,22.07977062,17.11023433,14.4362413,15.74434038,23.41628908,Lactb2,protein_coding,18.64822166,0.128285699,0.483999756,0.26505323,0.790968456,0.999707677
ENSMUSG00000025940,198.8902591,210.3388675,229.27714,198.7106156,207.825293,239.0412843,Tmem70,protein_coding,214.0139099,-0.013853716,0.154633542,-0.089590625,0.928612535,0.999707677
ENSMUSG00000025956,123.6041158,118.5335054,96.95799453,129.076981,99.18934438,98.54354986,Mettl21a,protein_coding,110.9842485,0.052471636,0.213742826,0.245489575,0.806077379,0.999707677
ENSMUSG00000025958,2215.884694,2018.555872,2192.391359,2201.102203,2084.550666,2487.005036,Creb1,protein_coding,2199.914972,-0.074713094,0.080448863,-0.928702929,0.353043063,0.999707677
ENSMUSG00000025961,12.36041158,23.24186381,17.11023433,18.68219463,14.16990634,19.51357423,4933402D24Rik,protein_coding,17.51303082,0.012000436,0.503519451,0.023833113,0.980985727,0.999707677
ENSMUSG00000025962,165.1800457,225.446079,231.5585046,208.9009035,180.2726973,233.187212,Fastkd2,protein_coding,207.4242404,0.001671205,0.172918257,0.009664711,0.992288796,0.999707677
ENSMUSG00000025964,478.6850303,686.7970757,528.1358996,517.1571149,646.3051725,544.428721,Adam23,protein_coding,566.918169,-0.013514027,0.133448398,-0.101267809,0.919337869,0.999707677
ENSMUSG00000025968,785.4479723,784.4129037,785.9300968,782.1046023,784.0681508,875.1838042,Ndufs1,protein_coding,799.5245883,-0.050274578,0.091112054,-0.551788433,0.581093313,0.999707677
ENSMUSG00000025969,4735.161309,4886.601867,5098.84983,4971.162152,4930.340189,5228.662215,Nrp2,protein_coding,4975.129594,-0.039391102,0.060892385,-0.64689701,0.517698601,0.999707677
ENSMUSG00000025971,160.6853506,183.6107241,206.4634942,171.5365143,198.3786888,218.5520314,9430016H08Rik,protein_coding,189.8711339,-0.094138606,0.169629006,-0.554967622,0.578916807,0.999707677
ENSMUSG00000025978,42.69960364,40.67326167,15.96955204,30.57086393,31.48868075,29.27036134,Rftn2,protein_coding,31.77872056,0.120390288,0.406924184,0.295854345,0.767341318,0.999707677
ENSMUSG00000025979,937.1439326,901.7843159,1061.975211,969.7757392,942.2987716,1046.903257,Mob4,protein_coding,976.6468712,-0.027666342,0.092064538,-0.3005103,0.763787941,0.999707677
ENSMUSG00000025980,68.54410059,59.26675272,70.72230189,67.08606252,81.08335294,55.61368656,Hspd1,protein_coding,67.05270954,-0.04230194,0.265541537,-0.159304417,0.873429041,0.999707677
ENSMUSG00000025983,16.8551067,8.134652334,15.96955204,5.944334653,31.48868075,13.65950196,Ccdc150,protein_coding,15.34197141,-0.325665608,0.62678893,-0.519577792,0.60335788,0.999707677
ENSMUSG00000025986,1523.701646,1546.746037,1584.407699,1577.796255,1526.4138,1559.134581,Slc39a10,protein_coding,1553.033336,-0.002517835,0.071413293,-0.035257237,0.971874622,0.999707677
ENSMUSG00000025991,8.989390241,20.91767743,19.39159891,10.19028798,18.10599143,17.56221681,Cps1,protein_coding,15.85952713,0.103552875,0.547198861,0.189241758,0.84990334,0.999707677
ENSMUSG00000025995,434.8617529,409.0568031,484.7899726,469.6024376,463.6708241,465.3987454,Wdr75,protein_coding,454.5634226,-0.073866042,0.112248241,-0.658059688,0.510499778,0.999707677
ENSMUSG00000026000,711.2855028,664.717305,700.3789252,771.9143143,677.7938532,730.7833549,Lancl1,protein_coding,709.4788759,-0.069936812,0.095945693,-0.728920801,0.46605011,0.999707677
ENSMUSG00000026004,762.9744967,789.0612764,821.2912478,796.5408436,736.0479126,834.2052983,Kansl1l,protein_coding,790.0201792,0.00508037,0.092552191,0.054891943,0.956224551,0.999707677
ENSMUSG00000026005,350.5862194,305.6305091,305.7028533,321.843262,317.2484586,414.6634524,Rpe,protein_coding,335.9457925,-0.128413512,0.140313937,-0.915187148,0.360093391,0.999707677
ENSMUSG00000026017,115.7383994,133.6407169,96.95799453,103.6012611,119.6569869,127.8139112,Carf,protein_coding,116.2348783,-0.018647066,0.20769481,-0.08978109,0.928461175,0.999707677
ENSMUSG00000026018,446.0984907,496.2137924,487.0713372,498.4749202,494.3722878,437.1040627,Ica1l,protein_coding,476.5558152,-0.002255401,0.111546246,-0.020219423,0.983868334,0.999707677
ENSMUSG00000026020,823.6528808,797.1959288,872.6219507,800.7867969,719.5163552,888.8433062,Nop58,protein_coding,817.1028698,0.051401938,0.099342856,0.517419569,0.604863302,0.999707677
ENSMUSG00000026024,455.0878809,506.6726311,418.6303999,416.1034257,494.3722878,429.2986331,Als2,protein_coding,453.3608764,0.041631326,0.12030838,0.346038454,0.729313816,0.999707677
ENSMUSG00000026027,462.9535974,547.3458928,482.5086081,515.4587335,515.6271474,443.9338137,Stradb,protein_coding,494.6379655,0.015369326,0.114950765,0.133703555,0.893636994,0.999707677
ENSMUSG00000026032,84.27553351,69.72559144,73.00366647,67.93525318,63.76457853,72.20022465,Ndufb3,protein_coding,71.81747463,0.157271827,0.248108284,0.633883821,0.526156645,0.999707677
ENSMUSG00000026035,129.2224847,99.94001439,93.53594766,101.0536891,106.2742975,92.68947759,Ppil3,protein_coding,103.7859852,0.103875887,0.216802491,0.479126813,0.631848416,0.999707677
ENSMUSG00000026037,286.5368139,326.5481866,385.5506135,348.1681726,386.5235563,314.1685451,Orc2,protein_coding,341.2493147,-0.072912697,0.140443539,-0.51916021,0.603649024,0.999707677
ENSMUSG00000026039,10.11306402,17.43139786,15.96955204,16.13462263,26.76537864,17.56221681,Sgol2,protein_coding,17.329372,-0.481094563,0.515294318,-0.933630638,0.350494455,0.999707677
ENSMUSG00000026048,653.97814,721.6598714,719.7705241,701.4314891,695.8998447,754.199644,Ercc5,protein_coding,707.8232522,-0.037435487,0.095218636,-0.393152944,0.694206522,0.999707677
ENSMUSG00000026049,68.54410059,59.26675272,84.41048935,64.53849052,85.80665506,95.61651373,Tex30,protein_coding,76.36383366,-0.21021102,0.259210892,-0.810965225,0.417385641,0.999707677
ENSMUSG00000026064,800.0557314,879.7045453,781.3673677,896.745342,837.5989081,744.4428569,Ptp4a1,protein_coding,823.3191252,-0.011601934,0.098466356,-0.117826381,0.906205226,0.999707677
ENSMUSG00000026074,3803.635746,3767.506124,4042.578031,3619.250613,3602.305078,4000.282717,Map4k4,protein_coding,3805.926385,0.049968119,0.067468067,0.740618801,0.458924605,0.999707677
ENSMUSG00000026078,241.5898627,305.6305091,302.2808065,315.0497366,298.3552501,291.7279347,Pdcl3,protein_coding,292.4390166,-0.092413705,0.138751308,-0.666038442,0.50538653,0.999707677
ENSMUSG00000026080,428.1197102,468.3235558,377.5658375,427.1429044,495.1595049,441.0067776,Chst10,protein_coding,439.5530484,-0.098918201,0.121201454,-0.816146978,0.414416078,0.999707677
ENSMUSG00000026082,421.3776675,470.6477422,395.8167541,427.9920951,423.5227561,510.2799661,Rev1,protein_coding,441.6061635,-0.078779249,0.122083215,-0.645291402,0.518738364,0.999707677
ENSMUSG00000026087,73.03879571,84.83280291,63.87820816,83.22068515,68.48788064,77.07861821,Mrpl30,protein_coding,75.08949846,-0.044372817,0.24795065,-0.178958261,0.857970476,0.999707677
ENSMUSG00000026088,75.28614327,105.7504803,77.56639562,72.18120651,103.9126465,95.61651373,Mitd1,protein_coding,88.38556433,-0.072520608,0.244564487,-0.296529594,0.76682567,0.999707677
ENSMUSG00000026094,44.9469512,31.37651615,41.06456239,39.06277058,42.50971902,35.12443361,Stk17b,protein_coding,39.01415883,0.006678923,0.336811814,0.019829835,0.984179117,0.999707677
ENSMUSG00000026097,135.9645274,137.1269965,118.630958,144.362413,145.6351485,148.3031641,Ormdl1,protein_coding,138.3372013,-0.16183985,0.182047469,-0.888998074,0.374004115,0.999707677
ENSMUSG00000026102,97.75961887,104.5883872,82.12912478,110.3947864,84.23222102,93.6651563,Inpp1,protein_coding,95.46154909,-0.018759027,0.225103186,-0.083335234,0.933584985,0.999707677
ENSMUSG00000026103,2684.456661,2800.644589,2666.915191,2653.720827,2883.57594,2691.897565,Gls,protein_coding,2730.201796,-0.013949876,0.066647263,-0.209309055,0.834206983,0.999707677
ENSMUSG00000026107,119.1094207,65.07721867,91.25458308,103.6012611,99.18934438,120.9841602,Nabp1,protein_coding,99.86933136,-0.229605763,0.239949184,-0.956893284,0.338621122,0.999707677
ENSMUSG00000026111,359.5756096,324.2240002,359.3149209,325.2400246,314.8868075,364.9038381,Unc50,protein_coding,341.3575335,0.055806068,0.126431226,0.441394658,0.658927309,0.999707677
ENSMUSG00000026112,1395.602835,1301.544373,1326.613502,1265.294091,1347.715536,1296.677008,Coa5,protein_coding,1322.241224,0.041354175,0.076847854,0.538130515,0.590486947,0.999707677
ENSMUSG00000026113,1197.83625,1324.786237,1111.024549,1282.277904,1324.099026,1192.279385,Inpp4a,protein_coding,1238.717225,-0.064937147,0.087701609,-0.740432793,0.459037427,0.999707677
ENSMUSG00000026121,488.7980944,376.5181938,482.5086081,439.8807644,406.2039817,499.5475003,Sema4c,protein_coding,448.9095238,0.004614677,0.129393482,0.035663907,0.97155035,0.999707677
ENSMUSG00000026127,501.1585059,434.6228533,476.8051966,461.9597216,516.4143644,521.9881106,Imp4,protein_coding,485.4914587,-0.086299552,0.111780858,-0.772042317,0.440089365,0.999707677
ENSMUSG00000026131,6352.127879,7101.551488,5617.860271,6361.28727,6313.480491,6037.499867,Dst,protein_coding,6297.301211,0.027308103,0.077757697,0.351194854,0.725442171,0.999707677
ENSMUSG00000026134,124.7277896,104.5883872,98.09867681,99.35530778,112.5720337,124.8868751,Prim2,protein_coding,110.704845,-0.038445047,0.209383005,-0.183611114,0.854318544,0.999707677
ENSMUSG00000026142,34.83388718,30.21442296,57.03411443,57.74496521,36.21198287,49.75961429,Rhbdd1,protein_coding,44.29983115,-0.232477103,0.346730101,-0.67048434,0.502549086,0.999707677
ENSMUSG00000026149,20.22612804,10.45883872,25.09501035,13.58705064,23.61651057,10.73246583,Tm4sf20,protein_coding,17.28600069,0.209641319,0.53822286,0.389506532,0.69690148,0.999707677
ENSMUSG00000026150,1068.613765,1146.985979,1194.294356,1130.272775,1140.67746,1217.647032,Mff,protein_coding,1149.748561,-0.032411979,0.082693343,-0.391953904,0.695092274,0.999707677
ENSMUSG00000026154,75.28614327,72.04977782,74.14434876,80.67311315,68.48788064,78.05429692,1110058L19Rik,protein_coding,74.78259343,-0.035195944,0.24232637,-0.145241906,0.88451988,0.999707677
ENSMUSG00000026155,262.9396645,242.8774768,253.2314681,270.0426314,290.48308,268.3116457,Smap1,protein_coding,264.6476611,-0.127628681,0.136177575,-0.937222452,0.348644143,0.999707677
ENSMUSG00000026156,156.1906554,170.827699,125.4750517,142.6640317,177.9110463,111.2273731,B3gat2,protein_coding,147.3826429,0.062495185,0.206199353,0.30308138,0.761827844,0.999707677
